# UNIX_time	T0_10	T0_11	T0_20	T0_21	T0_30	T0_31	T0_40	T0_41	T0_50	T0_51	T0_60	T0_61	T0_70	T0_71	T1_10	T1_11	T1_20	T1_21	T1_30	T1_31	T1_40	T1_41	T1_50	T1_51	T1_60	T1_61	T1_70	T1_71	
1560502739	22.57	22.45	22.35	22.42	22.42	22.47	22.43	22.38	22.48	22.45	22.55	22.48	22.54	22.52	22.43	22.48	22.54	22.51	22.45	22.43	22.48	22.41	22.45	22.4	22.45	22.41	22.47	22.4	
1560502754	22.57	22.44	22.35	22.42	22.42	22.47	22.44	22.38	22.48	22.45	22.55	22.48	22.54	22.52	22.43	22.48	22.55	22.51	22.45	22.43	22.48	22.41	22.45	22.4	22.45	22.42	22.47	22.4	
1560502769	22.57	22.45	22.36	22.42	22.41	22.47	22.44	22.38	22.48	22.44	22.55	22.48	22.54	22.52	22.43	22.48	22.55	22.51	22.45	22.43	22.49	22.41	22.45	22.4	22.45	22.42	22.47	22.4	
1560502784	22.57	22.45	22.35	22.42	22.42	22.47	22.44	22.38	22.48	22.45	22.55	22.48	22.54	22.53	22.43	22.48	22.55	22.51	22.45	22.43	22.48	22.41	22.45	22.4	22.45	22.42	22.47	22.4	
1560502799	22.57	22.45	22.36	22.42	22.42	22.47	22.44	22.38	22.48	22.45	22.56	22.48	22.54	22.53	22.43	22.48	22.55	22.51	22.45	22.44	22.49	22.41	22.45	22.4	22.45	22.42	22.47	22.4	
1560502814	22.57	22.45	22.36	22.42	22.42	22.47	22.44	22.38	22.48	22.45	22.55	22.48	22.54	22.53	22.43	22.48	22.55	22.51	22.45	22.43	22.49	22.42	22.45	22.4	22.45	22.41	22.47	22.4	
1560502829	22.57	22.45	22.36	22.42	22.42	22.47	22.44	22.38	22.48	22.45	22.56	22.48	22.54	22.53	22.43	22.48	22.55	22.51	22.46	22.43	22.49	22.41	22.45	22.4	22.46	22.42	22.47	22.4	
1560502844	22.57	22.45	22.36	22.42	22.42	22.47	22.44	22.38	22.48	22.45	22.56	22.48	22.54	22.53	22.43	22.48	22.55	22.51	22.46	22.44	22.49	22.41	22.46	22.4	22.45	22.42	22.48	22.4	
1560502859	22.57	22.45	22.36	22.43	22.42	22.48	22.44	22.38	22.48	22.45	22.56	22.49	22.55	22.53	22.43	22.48	22.55	22.51	22.46	22.43	22.49	22.41	22.45	22.4	22.46	22.42	22.47	22.4	
1560502874	22.58	22.45	22.36	22.43	22.42	22.48	22.44	22.38	22.49	22.45	22.56	22.49	22.55	22.53	22.43	22.48	22.55	22.51	22.46	22.43	22.49	22.41	22.45	22.4	22.46	22.42	22.48	22.4	
1560502889	22.58	22.45	22.36	22.43	22.42	22.48	22.45	22.39	22.49	22.45	22.56	22.49	22.55	22.53	22.43	22.49	22.55	22.51	22.46	22.44	22.49	22.41	22.45	22.4	22.46	22.42	22.48	22.4	
1560502904	22.58	22.45	22.36	22.43	22.43	22.48	22.44	22.39	22.49	22.46	22.56	22.49	22.55	22.53	22.43	22.49	22.56	22.51	22.46	22.44	22.49	22.42	22.46	22.41	22.46	22.42	22.48	22.41	
1560502919	22.58	22.45	22.36	22.43	22.43	22.48	22.45	22.39	22.49	22.45	22.57	22.49	22.54	22.53	22.43	22.49	22.56	22.52	22.46	22.44	22.49	22.41	22.46	22.41	22.46	22.42	22.48	22.41	
1560502934	22.58	22.45	22.36	22.43	22.43	22.48	22.45	22.39	22.49	22.45	22.56	22.49	22.55	22.53	22.43	22.49	22.56	22.51	22.46	22.44	22.49	22.42	22.46	22.4	22.46	22.42	22.48	22.41	
1560502949	22.58	22.45	22.37	22.43	22.43	22.48	22.45	22.39	22.49	22.46	22.56	22.49	22.55	22.53	22.44	22.48	22.55	22.52	22.46	22.44	22.49	22.42	22.46	22.41	22.46	22.42	22.48	22.41	
